id,song_name,artist,song_popularity,decade,genre,points,created_at,updated_at
981,"I Got A Thing, You Got A Thing, Everybody's Got A Thing",Funkadelic,1,70s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
982,What You Waiting For?,Gwen Stefani,1,00s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
983,Pra Swingar,Som Nosso,0,70s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
984,Hats On Wrong,The Birthday Party,0,70s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
985,Nighttiger - Remastered,Picture,0,80s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
986,Gangsta,New Years Day,0,10s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
987,The Show Goes On,Lupe Fiasco,1,10s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
988,Send Me An Angel '89,Real Life,1,80s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
989,With Me,Lonestar,1,00s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
990,Urho,Heavy Metal Perse,0,00s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
991,Wai O Ke Ani Ani,Hui Ohana,0,70s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
992,Games,Luke Bryan,1,10s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
993,What I Didn't Know,Athenaeum,1,90s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
994,Fool Moon Fire,Walter Egan,1,80s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
995,Until the Day I Die,Story Of The Year,0,10s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
996,Metida Con You,Celia Cruz,0,60s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
997,You're No Rock n' Roll Fun,Sleater-Kinney,0,00s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
998,No More Lies,Michel'le,1,80s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
999,Go,The Apples In Stereo,0,00s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1000,Let's Get It Up,AC/DC,1,80s,latin,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1001,Shake It Off,Taylor Swift,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1002,Cancion Para Angela Davis,Silvio Rodriguez and Pablo Milanes,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1003,Extreme Ways,Moby,0,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1004,I Will Follow Him,Little Peggy March,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1005,No Convé Que Diguem el Nom XXXVIII,Ramon Muntaner,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1006,Get Ready,The Temptations,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1007,Ponytail,Beat Happening,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1008,Howlin' at Midnight,Lucinda Williams,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1009,Sing,Carpenters,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1010,Keep On Doin',The Isley Brothers,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1011,Dedicated To The One I Love,The Mamas & The Papas,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1012,Way Down We Go,Kaleo,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1013,Portrait Of My Love,The Tokens,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1014,Disco Queen,Hot Chocolate,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1015,Wolverton Mountain,Claude King,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1016,Que Nos Entierren Juntos,Gerardo Reyes,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1017,It's Your Love,Tim McGraw With Faith Hill,1,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1018,Devil In The Bottle,T.G. Sheppard,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1019,S.O.S.,Jonas Brothers,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1020,Roller Coaster Train,David Rovics,0,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1021,It's Easy To Remember,John Coltrane Quartet,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1022,Since You Been Gone,Rainbow,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1023,Can Your Monkey Do The Dog,Rufus Thomas,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1024,Sai do Sereno,Gilberto Gil,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1025,Let It Be,Terry McDermott,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1026,Juan Sin Tierra,Victor Jara,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1027,Police in Mississippi blues,Sonny Boy Nelson,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1028,Part Time Love,Little Johnny Taylor,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1029,I Got What I Wanted,Brook Benton,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1030,No One For Me To Turn To,Spiral Starecase,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1031,Blue Money,Van Morrison,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1032,Cosmo Canyon,Nobuo Uematsu,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1033,Fakin' It,Simon & Garfunkel,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1034,She's Dead,R. Stevie Moore,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1035,Johnny Freedom,Johnny Horton,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1036,Malvado Proceder,La Sonora Matancera,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1037,You Should Have Seen The Way He Looked At Me,The Dixie Cups,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1038,Barca Grande,Gilberto Gil,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1039,Sunday Morning Sunshine,Harry Chapin,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1040,From Where You Are,Lifehouse,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1041,Eu Não Existo Sem Você,Leño,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1042,Oh Me Oh My (I'm A Fool For You Baby),Lulu,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1043,Summer In The City,The Lovin' Spoonful,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1044,La Nit,Raimon,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1045,Disco Inferno,The Trammps,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1046,Hot To Trot,Wild Cherry,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1047,Incomplete,Backstreet Boys,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1048,Smuggler's Blues,Glenn Frey,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1049,Stand,R.E.M.,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1050,What It Comes Down To,The Isley Brothers,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1051,Cançó D'Anar a L'Escola,Josep Maria Espinàs,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1052,A Hard Day's Night,The Beatles,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1053,Tempo No Tempo,Os Mutantes,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1054,Red Roses For A Blue Lady,Vic Dana,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1055,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1056,Patches,Clarence Carter,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1057,Rock And Sing,Big Thief,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1058,The Letter,The Arbors,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1059,I'm Gonna Let My Heart Do The Walking,The Supremes,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1060,Love Is a Ball,Michel Legrand,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1061,Forked Deer,Jeff Autry,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1062,Someone,The Rembrandts,1,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1063,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1064,It Do Feel Good,Donna Fargo,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1065,Moonlight In Vermont,Betty Carter,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1066,Palabras,Johnny Dynamo,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1067,I Wanna Thank You,Bobby Rydell,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1068,American Tune,Paul Simon,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1069,I'm Happy That Love Has Found You,Jimmy Hall,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1070,Rose Room (feat. Benny Goodman & Charlie Christian),Benny Goodman Sextet,0,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1071,How Great Is Our God,Holy Communion Instrumental Duo,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1072,Is It Love,Mr. Mister,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1073,I Like Your Lovin' (Do You Like Mine),The Chi-lites,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1074,Beechwood 4-5789,The Marvelettes,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1075,Fish And Poi,Sean Na'auao,0,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1076,See A Little Light,Bob Mould,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1077,Keynsham - 2007 Remaster,The Bonzo Dog Band,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1078,Stay The Night,Chicago,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1079,My Heart Has A Mind Of Its Own,Connie Francis,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1080,Yellow Hearts,Ant Saunders,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1081,Ljósið,Ólafur Arnalds,0,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1082,Resta Esperar,Leno e Lilian,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1083,Por Que Llorar,Vicente Fernández,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1084,Everlasting Love,Carl Carlton,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1085,"Our Man Flint: It's Gotta Be A World's Record - From """"Our Man Flint""""",Jerry Goldsmith,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1086,Energy,Natalie Featuring Baby Bash,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1087,Peace Of Mind,Nancy Wilson,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1088,I Think God Can Explain,Splender,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1089,"Hold On, We're Going Home",Drake Featuring Majid Jordan,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1090,Stay Awake,Carla Bley,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1091,Pop Place,Trashcan Sinatras,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1092,(There's) Always Something There To Remind Me,Sandie Shaw,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1093,I'm Livin' In Shame,Diana Ross & The Supremes,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1094,O Ultimo Tango,Nelson Gonçalves,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1095,Rafael Caro Quintero,Los Invasores De Nuevo León,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1096,Why Can't You Bring Me Home,Jay & The Americans,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1097,Russians,Sting,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1098,Run Red Run,The Coasters,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1099,Energy Vibrations,Johnny Pearson,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1100,You've Been Cheatin',The Impressions,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1101,Before You Wake Up,Adekunle Gold,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1102,"The Rain, The Park & Other Things",The Cowsills,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1103,18 Yellow Roses,Bobby Darin,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1104,Natural Natty - 2001 Digital Remaster,Mighty Diamonds,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1105,Found Out About You,Gin Blossoms,1,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1106,Winners And Losers,"Hamilton, Joe Frank & Reynolds",1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1107,Troublante rencontre,Vladimir Cosma,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1108,Melodía De Amor,Los Rebeldes Del Rock,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1109,The Artist,The Hush Sound,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1110,So Good At Being in Trouble,Unknown Mortal Orchestra,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1111,Son-In-Law,The Blossoms,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1112,Slip Away,Perfume Genius,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1113,Nanakuli,Hui Ohana,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1114,Hello It's Me,Nazz,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1115,Devil In A Fast Car,Sheena Easton,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1116,Thoughts of You - Remastered,kalapana,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1117,Come Dancing,The Kinks,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1118,Summoning Divine Selene,Daemonia Nymphe,0,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1119,Canción de luna y cosecha,Eduardo Falú,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1120,Some Changes Are For Good,Dionne Warwick,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1121,Feel Again,OneRepublic,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1122,Path,Apocalyptica,0,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1123,Bold Soul Sister,Ike & Tina Turner,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1124,Penthouse Suite,Syd Dale,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1125,Iko Iko,The Dixie Cups,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1126,I'm Leaving It (All) Up To You,Donny & Marie Osmond,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1127,Somebody,Natalie La Rose Featuring Jeremih,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1128,Drop By My Place,Little Carl Carlton,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1129,Never Say Never,Justin Bieber Featuring Jaden Smith,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1130,Sally MacLennane,The Pogues,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1131,Livin' Ain't Livin',Firefall,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1132,"Little Suite No. 2 for Brass Band, Op. 93: Galop - Presto",Malcolm Arnold,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1133,Neon Nites,Atlanta Rhythm Section,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1134,The More I See You,Chris Montez,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1135,Change The World,Eric Clapton,1,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1136,Smash the Windows,Alasdair Roberts,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1137,I'll Never Be The Same,Eddie Lang,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1138,The Last Day Of May,Roger Eno,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1139,Water Music Op. 82b: III. Vivace,Malcolm Arnold,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1140,That's What Love Can Do,Boy Krazy,1,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1141,"Changes In Latitudes, Changes In Attitudes",Jimmy Buffett,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1142,Abrazado de un Poste,Lorenzo De Monteclaro,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1143,Figure It Out,Royal Blood,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1144,Caravane des Francs,André Hossein,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1145,El Desierto,Lhasa De Sela,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1146,Look In My Eyes,The Chantels,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1147,Do-Re-Mi,Lee Dorsey,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1148,Popeye Joe,Ernie K-Doe,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1149,É Preciso Saber Viver - Versão Remasterizada,Roberto Carlos,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1150,No Sad Songs,Joe Simon,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1151,Can I Trust You?,The Bachelors,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1152,Enquête policière,Vladimir Cosma,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1153,Strip Me,Natasha Bedingfield,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1154,Dance The Kung Fu,Carl Douglas,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1155,Angel,Amanda Perez,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1156,Malbec - Original Mix,Samples,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1157,I Found My Dad,Joe Simon,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1158,Eternal Flame,The Bangles,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1159,How Do You Do It?,Rob De Nijs,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1160,Listerine,Dayglow,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1161,Gonzo,James Booker,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1162,O Que Fazer Em São Paulo Na Primavera,Leno e Lilian,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1163,Gisela,Aries Vigoth,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1164,The Ways To Love A Man,Tammy Wynette,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1165,Out The Mud,Lil Baby Featuring Future,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1166,5 Miles To Empty,Brownstone,1,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1167,Ride Captain Ride,Blues Image,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1168,Y...,Eydie Gormé,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1169,Only Love (Can Save Me Now),Solomon Burke,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1170,Johnny Get Angry,Joanie Sommers,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1171,Jack And Jill,Tommy Roe,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1172,Meet Me At The Twistin' Place,Johnnie Morisette,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1173,Dooley,The Olympics,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1174,Second Hand Love,Connie Francis,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1175,Rock Amadour - Live,Gérard Blanchard,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1176,How Do I Breathe,Mario,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1177,Where My Girls At?,702,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1178,Campanas Del Olvido,Vicente Fernández,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1179,The First Night,Monica,1,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1180,Imagination,Belouis Some,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1181,All Strung Out,Nino Tempo & April Stevens,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1182,A Bailar Pachanga,Tito Puente,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1183,(Hey Ho) The Noddy (Oh),Current 93,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1184,The Dancing Lesson (1966 Album),Jerry Goldsmith,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1185,I'll Turn To Stone,Four Tops,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1186,Down That Road,Alisan Porter,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1187,The Love I Saw In You Was Just A Mirage,Smokey Robinson & The Miracles,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1188,You Can Have Him,Timi Yuro,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1189,Soleá de Triana (Soleá),Chiquetete,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1190,Toxic Waste,Trippie Redd,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1191,Remember The Name,Fort Minor Featuring Styles Of Beyond,1,00s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1192,Canço De Segar,Maria del Mar Bonet,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1193,Xote Da Pipira,Marinês E Sua Gente,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1194,I Like It Like That,Loggins & Messina,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1195,Drinkin' Problem,Midland,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1196,In It For Love,England Dan & John Ford Coley,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1197,Of Up And Coming Monarchs,Pedro The Lion,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1198,Argumento,Paulinho Da Viola,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1199,Bhare Bazaar,Rishi Rich,0,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1200,Onde Anda Você,Toquinho,0,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1201,Ahuilili,Hui Ohana,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1202,Special Russian Folk Song,Limpopo,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1203,Porque Já Não Me Mata de uma Vez,Reginaldo Rossi,0,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1204,Tender Years,George Jones,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1205,Supplies,Justin Timberlake,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1206,Summertime Blues,The Who,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1207,Just A Little Talk With Jesus,Craig Duncan,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1208,People,The Tymes,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1209,La Corriente,Javier Solís,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1210,Quién Te Pregunto,Vicente Fernández,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1211,When The Sun Sets Down South,Sidney Bechet,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1212,"Lieutenant Kijé, Op. 60: IV. Troika",Sergei Prokofiev,0,90s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1213,Have Yourself A Merry Little Christmas,Sam Smith,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1214,Have You Seen Her Face,The Byrds,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1215,Heart Like A Wheel,The Steve Miller Band,1,80s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1216,Surfer Joe,The Surfaris,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1217,Fooled By A Feeling,Barbara Mandrell,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1218,Prayed For You,Matt Stell,1,10s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1219,Under The Boardwalk,The Drifters,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1220,Ha Ha Said The Clown,The Yardbirds,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1221,The Twelve Days of Christmas,Traditional,0,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1222,Head Games,Foreigner,1,70s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1223,What A Woman In Love Won't Do,Sandy Posey,1,60s,pop,0,2023-02-04 15:51:34,2023-02-04 15:51:34
